;text;label;category
4389;The last-minute accusations from Christine Blasey Ford, a woman who claims that decades ago Kavanaugh groped her at a high school party, and Deborah Ramirez, who accused Kavanaugh of exposing himself to her at a frat party at Yale, are transparent acts of aggression against the judge and Republicans, one engineered by the Democrats;Causal_Oversimplification;Simplification
4390;the Dems ;Name_Calling_Labeling;Attack_on_reputation
4391;naked ploy ;Loaded_Language;Manipulative_wording
4392;the Dems ;Name_Calling_Labeling;Attack_on_reputation
4393;is squeal ;Loaded_Language;Manipulative_wording
4394;the Dems ;Name_Calling_Labeling,Repetition;Attack_on_reputation_Manipulative_wording
4395;bullying deadlines;Loaded_Language;Manipulative_wording
4396;vehemently denies ;Loaded_Language;Manipulative_wording
4397;her Democrat lawyer;Name_Calling_Labeling;Attack_on_reputation
4398;preposterous conditions ;Loaded_Language;Manipulative_wording
4399;politicians with one eye on the polls;Name_Calling_Labeling;Attack_on_reputation
4400;I am woman, hear me roar;Slogans;Call
4401;our bedrock principle that an accused has the right to confront his accuser’s charges;Flag-Waving;Justification
4402;rabid partisans and office-seekers;Name_Calling_Labeling;Attack_on_reputation
4403;the Dems;Name_Calling_Labeling;Attack_on_reputation
4404;the Dems ;Name_Calling_Labeling;Attack_on_reputation
4405;the Dems;Name_Calling_Labeling;Attack_on_reputation
4406;every accusation of sexual assault, no matter how much it’s unsupported by corroborating evidence or even plausibility, must be believed;Causal_Oversimplification,Exaggeration_Minimisation;Simplification_Manipulative_wording
4407;feral sexuality ;Loaded_Language;Manipulative_wording
4408;sexual predators;Loaded_Language;Manipulative_wording
4409;The Dems ;Name_Calling_Labeling;Attack_on_reputation
4410;politically suicidal ;Loaded_Language;Manipulative_wording
4411;The Dems ;Name_Calling_Labeling;Attack_on_reputation
4412;knuckle-dragging Neanderthal sexists ;Name_Calling_Labeling;Attack_on_reputation
4413;cavalier treatment ;Loaded_Language;Manipulative_wording
4414;demonizing them ;Loaded_Language;Manipulative_wording
4415;increasingly rabid left-wing base;Name_Calling_Labeling;Attack_on_reputation
4416;confirmation circuses;Loaded_Language;Manipulative_wording
4417;caterwauling protestors and grandstanding Senators ;Name_Calling_Labeling;Attack_on_reputation
4418;attention-craving, politically ambitious Senators ;Name_Calling_Labeling;Attack_on_reputation
4419;No more ;Repetition;Manipulative_wording
4420;the Dems;Name_Calling_Labeling;Attack_on_reputation
4421;they will demonize ;Loaded_Language;Manipulative_wording
4422;shoot the alligator;Loaded_Language;Manipulative_wording
4423;Her own details of the event don’t jibe (Four boys or three?	One girl or two;Doubt;Attack_on_reputation
4424;why has Grassley so far allowed himself to be played by the Dems;Doubt;Attack_on_reputation
4425;dubious ideology and dishonest narrative;Loaded_Language;Manipulative_wording
4426;trendoid socialists armed with torches and pitch-forks;Name_Calling_Labeling;Attack_on_reputation
4427;farce ;Loaded_Language;Manipulative_wording
4428;a “mean drunk;Name_Calling_Labeling;Attack_on_reputation
4429;ridiculous and from the Twilight Zone;Loaded_Language;Manipulative_wording
4430;creepy porn lawyer;Name_Calling_Labeling;Attack_on_reputation
4431;slammed ;Loaded_Language;Manipulative_wording
4432;a third rate lawyer ;Name_Calling_Labeling;Attack_on_reputation
4433;a total low-life;Name_Calling_Labeling;Attack_on_reputation
4434;con artist;Name_Calling_Labeling;Attack_on_reputation
4435;this other con artist, Avenatti;Name_Calling_Labeling;Attack_on_reputation
4436;freaked out ;Loaded_Language;Manipulative_wording
4437;Ford is lying or suffering from some kind of psychological disorder such as false memory syndrome;Doubt;Attack_on_reputation
4438;Trump-hating media ;Name_Calling_Labeling;Attack_on_reputation
4439;You can kiss the MIDTERMS goodbye ;Loaded_Language;Manipulative_wording
4440;drastically altered my life;Loaded_Language;Manipulative_wording
4441;mud Democrats have been slinging at ;Loaded_Language;Manipulative_wording
4442;Avenatti’s Freak Show;Name_Calling_Labeling;Attack_on_reputation
4443;have materialized out of thin air ;Loaded_Language;Manipulative_wording
4444;character-assassination ;Slogans;Call
4445;the enraged Left’s ;Name_Calling_Labeling;Attack_on_reputation
4446;battens down the hatches ;Loaded_Language;Manipulative_wording
4447;gang-raped ;Repetition;Manipulative_wording
4448;Trump’s legal tormentor;Name_Calling_Labeling;Attack_on_reputation
4449;Avenatti is a third rate lawyer who is good at making false accusations, like he did on me and like he is now doing on Judge Brett Kavanaugh;Doubt;Attack_on_reputation
4450;He is just looking for attention and doesn’t want people to look at his past record and relationships ;Whataboutism;Distraction
4451;another beauty;Name_Calling_Labeling;Attack_on_reputation
4452;another beauty ;Name_Calling_Labeling;Attack_on_reputation
4453;all-male team ;Name_Calling_Labeling;Attack_on_reputation
4454;categorically and unequivocally deny ;Loaded_Language;Manipulative_wording
4455;I am terrified;Loaded_Language;Manipulative_wording
4456;Brett Kavanaugh, the boy who sexually assaulted me;Name_Calling_Labeling;Attack_on_reputation
4457;left-wingers and feminists like Maureen Dowd ;Name_Calling_Labeling;Attack_on_reputation
4458;utterly undistinguished politically correct scholar ;Name_Calling_Labeling;Attack_on_reputation
4459;the Left’s frenzied, demagogic assault ;Name_Calling_Labeling;Attack_on_reputation
4460;the purpose of the Left’s frenzied, demagogic assault is to damage the nominee, and by extension, the president who nominated him;Causal_Oversimplification;Simplification
4461;You can kiss the MIDTERMS goodbye if you don’t get highly qualified Kavanaugh approved;Appeal_to_fear-prejudice;Justification
4462;high-tech lynching for uppity blacks;Name_Calling_Labeling;Attack_on_reputation
4463;a 4-page bombshell ;Loaded_Language;Manipulative_wording
4464;How can one avoid concluding that the reason they do not provide the documentation is that they know it confirms my testimony;Causal_Oversimplification,Doubt;Simplification_Attack_on_reputation
4465;voice crying in the wilderness;Loaded_Language;Manipulative_wording
4466;for that martyr Church;Loaded_Language;Manipulative_wording
4467;I wish to encourage you, dear faithful, my brothers and sisters in Christ;Flag-Waving;Justification
4468;the most courageous prelate in the Church today—Archbishop Carlo Maria Viganò;Exaggeration_Minimisation;Manipulative_wording
4469;a “substitute of our Lord;Name_Calling_Labeling;Attack_on_reputation
4470;This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius;Causal_Oversimplification;Simplification
4471;an honest man who has only the good of the Church in his heart;Name_Calling_Labeling;Attack_on_reputation
4472;standing against something so much worse than Liberius;Exaggeration_Minimisation;Manipulative_wording
4473;the most dangerous pontificate in history;Exaggeration_Minimisation;Manipulative_wording
4474;the forces of hell itself;Loaded_Language;Manipulative_wording
4475;Archbishop Viganò is fighting for the very survival of the human element of the Catholic Church;Exaggeration_Minimisation;Manipulative_wording
4476;The enemy is not only at the gates but has now made their way to the thrones of power and the seats of the Apostles.	God help us;Appeal_to_fear-prejudice,Loaded_Language;Justification_Manipulative_wording
4477;wish him every blessing and heavenly consolation as he undergoes this passion for the sake of the Master he serves so well;Loaded_Language;Manipulative_wording
4478;the most painful and serious decision that I have ever made in my life;Exaggeration_Minimisation;Manipulative_wording
4479;during months of profound suffering and anguish, during a crescendo of continual news of terrible events, with thousands of innocent victims destroyed and the vocations and lives of young priests and religious disturbed;Exaggeration_Minimisation;Manipulative_wording
4480;a devastating crime for the Church;Loaded_Language;Manipulative_wording
4481;shocking facts ;Loaded_Language;Manipulative_wording
4482;how perverse and evil ;Loaded_Language;Manipulative_wording
4483;the great accuser, Satan, who sows scandal and division in the Church ;Name_Calling_Labeling;Attack_on_reputation
4484;Now, the pope’s reply to my testimony was: “I will not say a word!” But then, contradicting himself, he has compared his silence to that of Jesus in Nazareth and before Pilate;Doubt;Attack_on_reputation
4485;But how can journalists discover and know the truth if those directly involved with a matter refuse to answer any questions or to release any documents;Doubt;Attack_on_reputation
4486;Many more instances have recently been documented in the press, showing that Pope Francis has defended homosexual clergy who committed serious sexual abuses against minors or adults;Doubt;Attack_on_reputation
4487;The faithful deserve to know;Flag-Waving;Justification
4488;two homosexual “friends” of his dicastery;Name_Calling_Labeling;Attack_on_reputation
4489;His long article in L’Osservatore Romano, in which he came out in favor of the more controversial aspects of Amoris Laetitia, represents his surrender;Causal_Oversimplification;Simplification
4490;the old dragon;Name_Calling_Labeling;Attack_on_reputation
4491;Make your own the act of faith and complete confidence in Christ Jesus, our Savior, of Saint Paul in his second Letter to Timothy, Scio cui credidi, which I choose as my episcopal motto.	This is a time of repentance, of conversion, of prayers, of grace, to prepare the Church, the bride of the Lamb, ready to fight and win with Mary the battle against the old dragon;Flag-Waving;Justification
4492;the most courageous prelate in the Church today;Name_Calling_Labeling;Attack_on_reputation
4493;a modern-day Athanasius standing against something so much worse than Liberius;Name_Calling_Labeling;Attack_on_reputation
4494;profound suffering and anguish;Loaded_Language;Manipulative_wording
4495;crescendo of continual news of terrible events;Loaded_Language;Manipulative_wording
4496;instead of taking the measures that every good pastor would have taken, the pope made McCarrick one of his principal agents in governing the Church, in regard to the United States, the Curia, and even China, as we are seeing these days with great concern and anxiety for that martyr Church;Doubt;Attack_on_reputation
4497;The pope’s unwillingness to respond to my charges and his deafness to the appeals by the faithful for accountability are hardly consistent with his calls for transparency and bridge building;Doubt;Attack_on_reputation
